	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129	130	131	132	133	134	135	136	137	138	139	140	141	142	143	144	145	146	147	148	149	150	151	152	153	154	155	156	157	158	159	160	161	162	163	164	165	166	167	168	169	170	171	172	173	174	175	176	177	178	179	180	181	182	183	184	185	186	187	188	189	190	191	192	193	194	195	196	197	198	199	200	201	202	203	204	205	206	207	208	209	210	211	212	213	214	215	216	217	218	219	220	221	222	223	224	225	226	227	228	229	230	231	232	233	234	235	236	237	238	239	240	241	242	243	244	245	246	247	248	249	250	251	252	253	254	255	256	257	258	259	260	261	262	263	264	265	266	267	268	269	270	271	272	273	274	275	276	277	278	279	280	281	282	283	284	285	286	287	288	289	290	291	292	293	294	295	296	297	298	299	300	301	302	303	304	305	306	307	308	309	310	311	312	313	314	315	316	317	318	319	320	321	322	323	324	325	326	327	328	329	330	331	332	333	334	335	336	337	338	339	340	341	342	343	344	345	346	347	348	349	350	351	352	353	354	355	356	357	358	359	360	361	362	363	364	365	366	367	368	369	370	371	372	373	374	375	376	377	378	379	380	381	382	383	384	385	386	387	388	389	390	391	392	393	394	395	396	397	398	399	400	401	402	403	404	405	406	407	408	409	410	411	412	413	414	415	416	417	418	419	420	421	422	423
40	8641	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	1	2	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	2	0	0	1	2	2	2	2	2	2	2	2	2	2	1	2	2	2	1	2	2	2	2	2	2	1	2	2	2	1	1	2	2	2	2	2	2	2	2	2	2	2	1	1	4	0	2	2	1	2	2	2	2	2	2	2	2	2	1	2	2	2	1	2	2	2	2	2	3	2	2	1	2	2	2	2	2	2	2	1	2	2	2	2	1	1	1	2	1	2	2	2	2	2	2	2	1	0	1	3	2	2	3	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	3	2	1	3	2	2	2	2	1	2	2	2	2	0	2	2	12	61	3	5	1	17	17	17	17	5	1	1	17	17	17	17	17	17	17	17	17	17	17	17	17	12	44	2	11	7	0	3	15	14	10	7	30	10	13	32	6	23	15	0	6	29	3	111	7	4	2	15	1	4	1	0	0	10	4	17	0	0	25	0	1	0	0	0	1	4	0	1	0	1	0	0	2	1	4	0	5	0	1	16	7	2	5	4	0	0	8	1	0	2	6	2	1	5	3	1	34	13	4	3	2	5	3	6	6	0	3	2	0	3	25	5	5	4	40	3	3	4	45	4	0	5	2	1	0	0	45	2	7	0	0	1	10	2	6	9	0
41	8641	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	1	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	1	2	2	2	2	2	2	1	2	2	2	1	1	2	2	2	2	2	0	2	2	2	2	2	1	2	4	2	2	2	3	2	2	2	2	2	1	2	2	2	2	2	2	1	1	2	2	2	1	1	3	2	2	1	2	2	2	2	2	1	2	2	2	2	2	1	1	2	1	2	2	2	2	2	2	2	2	1	2	2	2	3	2	2	3	2	2	2	2	2	2	2	2	2	2	1	2	2	2	1	2	2	2	2	2	2	2	2	2	0	4	1	2	3	2	2	2	2	2	2	2	2	2	1	2	2	10	46	3	2	2	17	17	17	17	9	0	5	17	17	17	17	17	17	17	17	17	17	17	17	17	12	44	2	11	7	0	1	17	8	9	5	36	20	19	33	7	27	16	0	4	35	2	101	9	0	2	21	4	6	1	0	0	6	4	17	0	0	22	0	1	1	0	2	3	6	2	2	4	6	0	0	3	1	5	3	6	0	1	15	7	1	6	5	1	1	5	2	1	2	2	1	5	0	5	4	24	16	0	1	3	5	1	1	4	2	0	1	0	6	40	4	1	6	38	1	6	2	47	2	0	10	1	2	0	0	27	4	1	0	0	3	7	0	4	3	0
42	5266	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	1	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	1	0	0	0	1	2	0	1	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	2	2	2	0	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	1	2	2	2	1	1	2	2	2	2	0	2	2	2	2	2	2	2	2	3	2	2	1	3	2	2	2	2	1	2	2	2	2	1	2	2	2	2	2	2	2	2	1	3	1	2	2	2	2	1	2	2	2	2	1	2	2	2	2	2	1	1	2	2	2	2	2	2	2	2	2	1	2	2	3	2	2	3	2	2	2	2	2	2	2	2	2	1	2	2	2	2	0	1	2	2	2	1	0	2	1	2	0	3	2	1	3	2	1	2	2	2	2	2	2	2	2	2	2	10	33	1	4	4	17	17	17	17	5	1	1	17	17	17	17	17	17	17	17	17	17	17	17	17	12	44	2	11	7	0	3	18	13	8	10	29	7	23	21	3	19	30	0	2	17	1	83	9	1	1	19	0	6	6	0	0	7	3	18	0	0	19	0	1	1	0	6	8	4	0	4	3	2	0	0	2	1	10	0	7	0	1	11	10	5	1	8	0	1	0	1	0	3	5	0	1	0	20	2	34	28	0	3	1	4	2	2	2	2	3	1	0	2	30	6	3	11	32	1	5	1	45	3	0	10	3	7	0	0	38	2	1	0	0	4	5	0	11	4	0
43	8641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	1	0	0	1	0	0	0	1	1	0	0	1	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	1	2	2	2	1	1	2	2	1	2	2	2	1	1	2	2	1	1	2	3	2	2	2	3	2	2	1	2	2	2	2	2	2	2	1	2	2	0	2	2	2	2	2	3	2	2	1	2	2	2	2	2	2	1	2	2	2	1	2	2	1	2	2	1	1	2	2	1	2	2	2	1	2	2	3	2	2	3	2	2	2	1	2	1	2	2	1	2	2	2	2	2	2	2	2	2	2	1	2	2	1	2	0	2	2	2	3	2	2	2	2	2	2	2	2	1	1	1	2	5	42	1	3	2	17	17	17	17	9	0	3	17	17	17	17	17	17	17	17	17	17	17	17	17	12	44	2	11	7	0	0	21	9	9	10	28	15	24	32	8	22	22	0	3	28	1	111	9	0	1	11	0	2	0	0	0	6	6	18	0	0	21	0	1	1	0	2	6	7	1	2	5	4	0	0	0	1	9	3	11	0	1	11	10	5	4	5	0	0	5	0	0	4	2	3	0	1	4	2	34	26	2	1	3	2	3	6	9	0	1	1	0	6	34	5	1	1	35	0	0	1	50	6	0	4	1	3	0	0	53	1	5	0	0	4	5	2	8	6	0
44	8641	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	1	0	1	0	0	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	1	2	2	2	2	2	2	1	2	2	2	1	1	2	2	2	2	2	2	2	2	2	2	1	2	2	4	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	0	2	2	1	2	1	3	2	2	2	2	2	2	2	1	1	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	3	2	2	3	2	2	2	1	2	2	2	2	2	1	2	2	2	2	2	2	2	1	2	2	2	2	2	2	0	3	2	1	3	2	1	2	2	2	2	2	1	2	1	2	2	3	89	2	0	1	17	17	17	17	6	1	3	17	17	17	17	17	17	17	17	17	17	17	17	17	12	44	2	11	7	0	1	21	5	6	3	24	20	34	32	3	19	24	0	4	49	2	77	11	2	2	18	1	4	2	0	0	8	4	21	0	0	24	0	2	2	0	3	7	5	2	1	2	0	0	0	0	2	12	2	3	0	2	7	7	3	8	3	0	5	6	0	2	0	5	0	1	1	6	7	42	29	3	2	5	5	1	3	3	1	1	0	0	2	37	7	2	7	39	0	1	4	28	1	0	9	0	3	0	0	42	1	1	0	0	3	4	0	1	2	0
45	8641	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	1	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	1	2	2	2	2	2	2	1	2	2	2	1	1	2	2	2	2	1	2	2	2	2	2	2	2	2	3	2	2	1	3	2	1	2	2	2	1	2	1	2	2	2	2	2	2	2	2	2	2	2	3	1	2	2	2	2	2	2	2	1	2	2	2	1	2	2	2	2	2	2	2	2	2	2	1	1	2	1	2	2	1	2	1	1	3	2	2	2	2	2	1	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	0	4	2	2	3	2	2	2	1	2	2	2	2	2	2	2	1	11	63	2	5	4	17	17	17	17	4	3	1	17	17	17	17	17	17	17	17	17	17	17	17	17	12	44	2	11	7	0	0	13	13	12	5	47	19	19	23	8	23	10	0	2	21	3	108	6	3	9	11	0	5	3	0	0	7	3	19	0	0	14	0	1	1	0	3	1	6	1	0	1	2	0	0	1	1	10	0	0	0	1	16	11	5	2	4	1	3	5	0	2	2	5	2	4	8	4	6	43	32	0	5	2	2	1	5	9	2	1	2	0	4	40	9	4	3	37	0	3	4	37	4	0	8	0	1	0	0	32	0	3	0	0	2	2	3	8	3	0
46	8343	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	1	0	1	1	0	0	0	1	2	1	2	1	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	1	2	2	2	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	1	2	1	2	2	1	1	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	1	2	1	2	1	2	2	2	2	2	2	2	3	0	2	3	2	2	2	2	2	1	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	0	2	1	2	3	2	2	2	2	1	2	1	1	2	2	2	1	14	61	3	4	3	17	17	17	17	6	1	2	17	17	17	17	17	17	17	17	17	17	17	17	17	12	44	2	11	7	0	1	23	9	9	6	54	16	17	27	4	25	24	0	4	12	7	101	9	1	4	13	3	4	4	0	0	12	3	19	0	0	15	0	0	3	0	4	2	8	0	2	3	2	0	0	2	0	6	2	4	0	1	10	10	4	1	7	2	2	4	1	0	3	6	1	1	4	24	3	50	27	1	2	3	6	3	2	2	0	2	1	0	2	45	11	0	6	24	2	2	0	46	2	0	9	0	1	0	0	32	2	1	0	0	4	4	4	3	6	0
47	8641	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	1	0	1	0	1	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	1	2	2	2	1	1	2	2	1	2	2	2	2	2	2	1	1	2	2	4	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	1	1	2	2	2	3	2	2	2	2	2	2	2	1	2	2	1	1	2	2	2	2	2	1	2	2	2	2	2	2	2	1	2	2	2	2	3	2	2	2	1	2	2	2	2	2	1	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	0	4	2	2	2	1	1	2	2	1	2	2	1	2	1	2	1	5	35	5	2	0	17	17	17	17	9	0	2	17	17	17	17	17	17	17	17	17	17	17	17	17	12	44	2	11	7	0	2	11	17	7	6	45	9	42	32	4	18	6	0	0	27	4	101	6	3	2	7	2	8	6	0	0	4	2	15	0	0	15	0	0	2	0	3	3	6	1	2	0	3	0	0	1	0	8	1	3	0	2	13	10	3	4	7	1	1	7	1	0	1	4	1	0	2	16	4	34	24	1	4	3	3	1	3	2	0	1	2	0	6	25	8	1	3	38	1	5	0	18	2	0	5	0	0	0	0	30	3	1	0	0	3	5	0	4	6	0
48	8641	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	1	2	1	2	1	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	1	2	2	2	1	1	2	2	2	1	2	2	2	2	2	1	1	2	2	4	2	2	1	3	2	2	2	1	1	2	2	2	2	2	1	1	1	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	1	2	1	2	2	2	2	2	2	2	1	1	2	2	1	2	2	2	2	2	2	3	2	2	3	1	2	2	2	2	2	2	2	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	3	2	2	2	2	1	1	2	2	2	2	2	2	2	2	1	9	77	3	1	4	17	17	17	17	5	4	1	17	17	17	17	17	17	17	17	17	17	17	17	17	12	44	2	11	7	0	2	12	10	6	2	26	17	20	21	4	19	20	0	1	20	4	93	6	2	1	14	2	7	7	0	0	9	3	18	0	0	18	0	0	0	0	0	1	8	1	0	3	1	0	0	1	0	10	0	1	0	1	16	12	4	2	9	0	1	3	3	1	1	2	2	3	4	2	2	24	25	0	2	2	5	0	0	3	2	0	3	0	0	48	6	2	3	52	1	3	3	39	3	0	10	1	6	0	0	25	2	3	0	0	6	6	1	4	8	0
49	8641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	1	0	0	1	0	0	1	0	0	1	1	0	0	0	1	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	2	0	0	1	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	1	2	2	2	1	1	2	2	1	2	2	1	2	2	1	1	2	2	2	3	2	1	2	2	2	2	2	1	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	0	2	1	2	2	1	2	2	2	2	2	2	2	2	2	2	1	1	2	2	2	2	2	2	2	2	2	3	2	2	3	2	2	2	2	2	2	2	2	2	2	1	1	2	2	1	2	1	2	2	2	2	2	2	2	0	2	2	2	3	2	1	2	2	2	2	2	0	2	2	1	2	11	85	6	2	2	17	17	17	17	5	1	1	17	17	17	17	17	17	17	17	17	17	17	17	17	12	44	2	11	7	0	1	18	17	8	6	27	16	31	27	3	25	12	0	3	25	7	66	10	0	4	16	0	9	5	0	0	5	3	19	0	0	18	0	2	1	0	2	1	6	0	2	0	4	0	0	3	1	9	1	2	0	1	16	6	3	9	4	2	2	6	0	2	3	4	3	0	1	10	1	40	22	1	4	1	1	1	6	5	2	3	1	0	2	33	5	1	9	40	2	2	2	34	1	0	7	0	3	0	0	54	1	5	0	0	4	8	4	4	10	0
50	8641	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	1	0	0	1	0	1	0	0	0	1	0	1	0	0	1	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	0	1	1	0	0	1	0	0	0	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	1	2	2	2	1	1	2	2	1	2	1	2	2	2	1	2	1	2	2	3	2	2	2	2	1	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	1	2	1	3	2	2	2	2	2	1	1	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	3	2	2	3	2	2	1	2	2	2	2	2	1	2	2	2	1	1	2	2	2	2	2	2	2	2	2	2	0	3	2	2	2	2	1	1	2	1	1	2	2	1	2	2	2	6	59	2	4	1	17	17	17	17	6	0	4	17	17	17	17	17	17	17	17	17	17	17	17	17	12	44	2	11	7	0	2	10	10	5	2	41	10	25	17	2	18	17	0	9	19	4	106	5	2	3	9	0	1	1	0	0	11	8	20	0	0	21	0	1	2	0	2	3	6	1	2	2	1	0	0	1	1	5	0	4	0	1	24	5	4	2	4	3	3	1	1	0	1	4	1	0	8	19	1	52	31	2	2	2	1	1	6	3	0	3	0	0	0	42	8	5	7	25	2	2	3	45	0	0	8	1	3	0	0	57	4	1	0	0	4	6	4	5	8	0
51	8641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	1	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	1	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	1	2	2	2	1	1	2	2	1	2	2	1	2	1	2	2	2	2	2	4	2	2	2	3	2	2	1	1	1	2	2	2	2	1	2	2	2	2	2	2	2	1	2	2	2	2	2	1	2	1	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	3	1	2	1	2	2	2	2	2	2	1	2	2	1	1	2	2	2	2	2	2	2	2	2	2	0	3	2	1	2	2	2	2	2	2	2	2	2	2	2	1	2	10	53	1	1	3	17	17	17	17	5	1	2	17	17	17	17	17	17	17	17	17	17	17	17	17	12	44	2	11	7	0	0	19	9	4	2	35	17	23	31	5	27	21	0	3	18	3	125	14	3	1	14	2	5	1	0	0	3	3	21	0	0	18	0	1	1	0	1	3	5	1	2	1	4	0	0	1	0	6	1	4	0	3	15	8	5	6	6	3	3	3	1	2	2	8	0	1	6	6	0	29	35	1	7	0	2	2	3	4	0	2	1	0	5	44	5	0	7	25	2	4	3	34	3	0	6	1	2	0	0	43	1	2	0	0	2	4	3	4	14	0
52	8641	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	1	2	0	0	0	1	0	0	0	1	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	1	2	2	2	1	1	2	2	2	2	2	2	1	0	2	2	2	1	2	4	2	1	2	3	2	2	1	1	2	2	1	2	2	2	2	2	2	1	2	2	2	2	2	3	2	2	0	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	2	2	2	2	2	1	2	2	2	2	2	2	2	1	1	1	2	2	2	2	2	2	2	2	2	2	2	0	3	2	1	3	2	2	2	2	2	2	1	2	2	2	2	2	7	59	0	4	4	17	17	17	17	7	2	2	17	17	17	17	17	17	17	17	17	17	17	17	17	12	44	2	11	7	0	0	12	11	9	3	40	15	36	28	7	19	25	0	5	13	3	92	8	1	2	16	1	2	3	0	0	8	3	19	0	0	26	0	0	1	0	0	1	7	0	0	1	0	0	0	3	2	16	2	2	0	2	15	5	4	6	6	1	2	7	0	1	1	2	1	8	2	0	1	38	26	1	4	5	7	1	2	13	0	1	2	0	1	35	12	0	7	23	1	4	0	42	3	0	9	0	3	0	0	52	4	1	0	0	2	4	2	8	4	0
53	8641	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	1	0	1	1	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	2	2	2	2	2	2	2	2	1	1	2	2	2	2	1	2	2	2	2	2	2	1	2	2	2	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	3	2	1	1	1	2	1	2	1	1	0	2	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	0	1	2	1	2	2	2	3	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	1	2	2	1	2	2	1	0	3	2	2	3	2	2	2	2	1	2	2	2	2	2	2	2	12	50	1	3	2	17	17	17	17	8	2	0	17	17	17	17	17	17	17	17	17	17	17	17	17	12	44	2	11	7	0	2	7	7	4	4	24	13	20	36	4	23	7	0	1	25	2	80	6	3	0	15	0	5	5	0	0	10	5	19	0	0	20	0	1	2	0	2	0	6	2	3	3	0	0	0	2	1	9	2	9	0	0	16	7	7	6	8	0	1	4	0	1	2	4	0	0	7	4	3	40	30	3	2	4	6	1	3	6	1	2	2	0	5	35	7	4	3	37	0	4	3	40	7	0	7	1	0	0	0	37	3	2	0	0	0	10	2	7	4	0
54	5677	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	2	1	2	1	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	1	2	2	2	1	1	2	2	2	2	2	2	2	2	1	2	1	2	2	4	1	2	2	2	1	1	2	2	2	2	2	2	2	2	1	2	2	2	2	1	2	2	2	3	2	2	1	2	2	2	2	2	2	2	2	2	2	1	2	1	2	2	2	2	2	2	2	1	1	2	2	2	2	2	3	2	1	3	1	2	2	1	2	2	2	2	2	2	1	2	2	2	2	2	2	2	1	2	2	2	2	1	0	3	2	2	3	2	2	2	2	2	1	2	1	2	2	2	2	7	35	1	6	5	17	17	17	17	9	0	2	17	17	17	17	17	17	17	17	17	17	17	17	17	12	44	2	11	7	0	2	12	10	8	4	28	22	17	30	7	17	22	0	5	14	6	89	20	1	1	9	3	1	3	0	0	13	6	28	0	0	19	0	1	0	0	0	1	2	0	0	3	2	0	0	1	1	12	1	3	0	2	15	11	3	3	9	1	3	5	0	2	4	4	0	1	12	4	1	31	28	2	6	3	4	0	2	6	5	1	0	0	4	33	4	2	9	30	0	5	1	38	5	0	9	3	2	0	0	30	3	5	0	0	4	5	2	6	11	0
